iso_code;country;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;population;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
OWID_AFR;;Africa;Africa;05/01/2020;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;06/01/2020;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;07/01/2020;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;08/01/2020;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;09/01/2020;;0;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;10/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;11/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;12/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;13/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;14/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;15/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;16/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;17/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;18/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;19/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;20/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;21/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;22/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;23/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;24/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;25/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;26/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;27/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;28/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;29/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;30/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;31/01/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;01/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;02/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;03/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;04/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;05/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;06/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;07/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;08/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;09/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;10/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;11/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;12/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;13/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;14/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;15/02/2020;;0;0;;0;0;;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;16/02/2020;1;1;0.143;;0;0;0.001;0.001;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;17/02/2020;1;0;0.143;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;18/02/2020;1;0;0.143;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;19/02/2020;1;0;0.143;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;20/02/2020;1;0;0.143;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;21/02/2020;1;0;0.143;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;22/02/2020;1;0;0.143;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;23/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;24/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;25/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;26/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;27/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;28/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;29/02/2020;1;0;0;;0;0;0.001;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;01/03/2020;3;2;0.286;;0;0;0.002;0.001;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;02/03/2020;3;0;0.286;;0;0;0.002;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;03/03/2020;3;0;0.286;;0;0;0.002;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;04/03/2020;3;0;0.286;;0;0;0.002;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;05/03/2020;3;0;0.286;;0;0;0.002;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;06/03/2020;3;0;0.286;;0;0;0.002;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;07/03/2020;3;0;0.286;;0;0;0.002;0;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;08/03/2020;80;77;11;5;5;0.714;0.056;0.054;0.008;0.004;0.004;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;09/03/2020;80;0;11;5;0;0.714;0.056;0;0.008;0.004;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;10/03/2020;80;0;11;5;0;0.714;0.056;0;0.008;0.004;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;11/03/2020;80;0;11;5;0;0.714;0.056;0;0.008;0.004;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;12/03/2020;80;0;11;5;0;0.714;0.056;0;0.008;0.004;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;13/03/2020;80;0;11;5;0;0.714;0.056;0;0.008;0.004;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;14/03/2020;80;0;11;5;0;0.714;0.056;0;0.008;0.004;0;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;15/03/2020;314;234;33.429;9;4;0.571;0.22;0.164;0.023;0.006;0.003;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;16/03/2020;314;0;33.429;9;0;0.571;0.22;0;0.023;0.006;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;17/03/2020;314;0;33.429;9;0;0.571;0.22;0;0.023;0.006;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;18/03/2020;314;0;33.429;9;0;0.571;0.22;0;0.023;0.006;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;19/03/2020;314;0;33.429;9;0;0.571;0.22;0;0.023;0.006;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;20/03/2020;314;0;33.429;9;0;0.571;0.22;0;0.023;0.006;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;21/03/2020;314;0;33.429;9;0;0.571;0.22;0;0.023;0.006;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;22/03/2020;1337;1023;146.143;27;18;2.571;0.937;0.717;0.102;0.019;0.013;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;23/03/2020;1337;0;146.143;27;0;2.571;0.937;0;0.102;0.019;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;24/03/2020;1337;0;146.143;27;0;2.571;0.937;0;0.102;0.019;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;25/03/2020;1337;0;146.143;27;0;2.571;0.937;0;0.102;0.019;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;26/03/2020;1337;0;146.143;27;0;2.571;0.937;0;0.102;0.019;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;27/03/2020;1337;0;146.143;27;0;2.571;0.937;0;0.102;0.019;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;28/03/2020;1337;0;146.143;27;0;2.571;0.937;0;0.102;0.019;0;0.002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;29/03/2020;4566;3229;461.286;140;113;16.143;3.2;2.263;0.323;0.098;0.079;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;30/03/2020;4566;0;461.286;140;0;16.143;3.2;0;0.323;0.098;0;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;31/03/2020;4566;0;461.286;140;0;16.143;3.2;0;0.323;0.098;0;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;01/04/2020;4566;0;461.286;140;0;16.143;3.2;0;0.323;0.098;0;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;02/04/2020;4566;0;461.286;140;0;16.143;3.2;0;0.323;0.098;0;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;03/04/2020;4566;0;461.286;140;0;16.143;3.2;0;0.323;0.098;0;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;04/04/2020;4566;0;461.286;140;0;16.143;3.2;0;0.323;0.098;0;0.011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;05/04/2020;9249;4683;669;579;439;62.714;6.483;3.282;0.469;0.406;0.308;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;06/04/2020;9249;0;669;579;0;62.714;6.483;0;0.469;0.406;0;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;07/04/2020;9249;0;669;579;0;62.714;6.483;0;0.469;0.406;0;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;08/04/2020;9249;0;669;579;0;62.714;6.483;0;0.469;0.406;0;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;09/04/2020;9249;0;669;579;0;62.714;6.483;0;0.469;0.406;0;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;10/04/2020;9249;0;669;579;0;62.714;6.483;0;0.469;0.406;0;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;11/04/2020;9249;0;669;579;0;62.714;6.483;0;0.469;0.406;0;0.044;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;12/04/2020;14590;5341;763;934;355;50.714;10.226;3.744;0.535;0.655;0.249;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;13/04/2020;14590;0;763;934;0;50.714;10.226;0;0.535;0.655;0;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;14/04/2020;14590;0;763;934;0;50.714;10.226;0;0.535;0.655;0;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;15/04/2020;14590;0;763;934;0;50.714;10.226;0;0.535;0.655;0;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;16/04/2020;14590;0;763;934;0;50.714;10.226;0;0.535;0.655;0;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;17/04/2020;14590;0;763;934;0;50.714;10.226;0;0.535;0.655;0;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;18/04/2020;14590;0;763;934;0;50.714;10.226;0;0.535;0.655;0;0.036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;19/04/2020;21829;7239;1034.143;1476;542;77.429;15.3;5.074;0.725;1.035;0.38;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;20/04/2020;21829;0;1034.143;1476;0;77.429;15.3;0;0.725;1.035;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;21/04/2020;21829;0;1034.143;1476;0;77.429;15.3;0;0.725;1.035;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;22/04/2020;21829;0;1034.143;1476;0;77.429;15.3;0;0.725;1.035;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;23/04/2020;21829;0;1034.143;1476;0;77.429;15.3;0;0.725;1.035;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;24/04/2020;21829;0;1034.143;1476;0;77.429;15.3;0;0.725;1.035;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;25/04/2020;21829;0;1034.143;1476;0;77.429;15.3;0;0.725;1.035;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;26/04/2020;31322;9493;1356.143;1765;289;41.286;21.954;6.654;0.951;1.237;0.203;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;27/04/2020;31322;0;1356.143;1765;0;41.286;21.954;0;0.951;1.237;0;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;28/04/2020;31322;0;1356.143;1765;0;41.286;21.954;0;0.951;1.237;0;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;29/04/2020;31322;0;1356.143;1765;0;41.286;21.954;0;0.951;1.237;0;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;30/04/2020;31322;0;1356.143;1765;0;41.286;21.954;0;0.951;1.237;0;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;01/05/2020;31322;0;1356.143;1765;0;41.286;21.954;0;0.951;1.237;0;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;02/05/2020;31322;0;1356.143;1765;0;41.286;21.954;0;0.951;1.237;0;0.029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;03/05/2020;44003;12681;1811.571;2151;386;55.143;30.842;8.888;1.27;1.508;0.271;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;04/05/2020;44003;0;1811.571;2151;0;55.143;30.842;0;1.27;1.508;0;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;05/05/2020;44003;0;1811.571;2151;0;55.143;30.842;0;1.27;1.508;0;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;06/05/2020;44003;0;1811.571;2151;0;55.143;30.842;0;1.27;1.508;0;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;07/05/2020;44003;0;1811.571;2151;0;55.143;30.842;0;1.27;1.508;0;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;08/05/2020;44003;0;1811.571;2151;0;55.143;30.842;0;1.27;1.508;0;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;09/05/2020;44003;0;1811.571;2151;0;55.143;30.842;0;1.27;1.508;0;0.039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;10/05/2020;62086;18083;2583.286;2604;453;64.714;43.516;12.674;1.811;1.825;0.318;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;11/05/2020;62086;0;2583.286;2604;0;64.714;43.516;0;1.811;1.825;0;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;12/05/2020;62086;0;2583.286;2604;0;64.714;43.516;0;1.811;1.825;0;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;13/05/2020;62086;0;2583.286;2604;0;64.714;43.516;0;1.811;1.825;0;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;14/05/2020;62086;0;2583.286;2604;0;64.714;43.516;0;1.811;1.825;0;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;15/05/2020;62086;0;2583.286;2604;0;64.714;43.516;0;1.811;1.825;0;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;16/05/2020;62086;0;2583.286;2604;0;64.714;43.516;0;1.811;1.825;0;0.045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;17/05/2020;83378;21292;3041.714;3066;462;66;58.44;14.924;2.132;2.149;0.324;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;18/05/2020;83378;0;3041.714;3066;0;66;58.44;0;2.132;2.149;0;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;19/05/2020;83378;0;3041.714;3066;0;66;58.44;0;2.132;2.149;0;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;20/05/2020;83378;0;3041.714;3066;0;66;58.44;0;2.132;2.149;0;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;21/05/2020;83378;0;3041.714;3066;0;66;58.44;0;2.132;2.149;0;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;22/05/2020;83378;0;3041.714;3066;0;66;58.44;0;2.132;2.149;0;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;23/05/2020;83378;0;3041.714;3066;0;66;58.44;0;2.132;2.149;0;0.046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;24/05/2020;110317;26939;3848.429;3608;542;77.429;77.321;18.882;2.697;2.529;0.38;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
OWID_AFR;;Africa;Africa;25/05/2020;110317;0;3848.429;3608;0;77.429;77.321;0;2.697;2.529;0;0.054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1426736614;;;;
