new_cases;new_deaths;country;population_density
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
781;6;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
411;4;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
322;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
373;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
669;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
547;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
392;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
302;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
163;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
117;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
96;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
42;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
53;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
32;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
69;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
18;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
66;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
38;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
49;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
54;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
40;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
69;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
60;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
63;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
76;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
70;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
97;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
74;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
123;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
205;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
379;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
470;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
709;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1120;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
976;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1011;8;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
953;7;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1143;6;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
637;9;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1129;4;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1437;10;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
773;8;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1222;6;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
575;5;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
642;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
357;4;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
367;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
308;4;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
258;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
226;4;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
145;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
248;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
92;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
88;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
96;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
65;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
59;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
78;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
102;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
103;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
152;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
260;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
559;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1005;5;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1483;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1522;12;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1487;11;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1307;12;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1159;11;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
924;15;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
669;15;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
498;12;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
353;7;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
253;6;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
44;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
249;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
152;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1127;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
2928;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
2141;7;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1213;2;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1046;3;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
524;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
426;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
251;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
85;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
50;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
25;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
5;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
6;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
14;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
2;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
5;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
3;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
3;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
5;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
6;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
14;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
28;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
27;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
34;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
31;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
82;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
115;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
218;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
132;1;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
128;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
94;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
81;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
43;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
14;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
6;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
13;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
14;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
9;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
22;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
59;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
38;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
104;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
31;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
14;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
13;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
1;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
3;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
3;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Gabon;7.859
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
18;1;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
72;1;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
593;3;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
1438;49;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
2152;121;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
3816;279;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
5891;342;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
4204;290;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
2649;201;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
1708;165;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
1415;83;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
550;61;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
370;39;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
0;0;Ireland;69.874
